bucket,state,commodity,market,model_used,RMSE,MAE,Avg_Deviation,Directional_Accuracy,Naive_MAE,Naive_RMSE,MA7_MAE,MA7_RMSE,Improve_MAE_vs_Naive,Improve_RMSE_vs_Naive
Bucket3,Karnataka,Potato,Retail,PROPHET,0.8460614634883222,0.7533333333333345,0.7533333333333345,0.06896551724137931,0.7533333333333345,0.8460614634883222,0.5605714285714285,0.6592196995273257,0.0,0.0
Bucket3,Kerala,Potato,Retail,PROPHET,0.6511425855115515,0.5713333333333346,0.5713333333333346,0.3793103448275862,0.5713333333333346,0.6511425855115515,0.4732380952380924,0.5353828816202189,0.0,0.0
Bucket3,Madhya Pradesh,Potato,Retail,PROPHET,0.8460614634883222,0.7533333333333345,0.7533333333333345,0.06896551724137931,0.7533333333333345,0.8460614634883222,0.5605714285714285,0.6592196995273257,0.0,0.0
Bucket3,Maharashtra,Potato,Retail,PROPHET,0.8460614634883222,0.7533333333333345,0.7533333333333345,0.06896551724137931,0.7533333333333345,0.8460614634883222,0.5605714285714285,0.6592196995273257,0.0,0.0
Bucket3,Meghalaya,Potato,Retail,PROPHET,0.8460614634883222,0.7533333333333345,0.7533333333333345,0.06896551724137931,0.7533333333333345,0.8460614634883222,0.5605714285714285,0.6592196995273257,0.0,0.0
Bucket3,Mizoram,Potato,Retail,PROPHET,0.8460614634883222,0.7533333333333345,0.7533333333333345,0.06896551724137931,0.7533333333333345,0.8460614634883222,0.5605714285714285,0.6592196995273257,0.0,0.0
Bucket3,Nagaland,Potato,Retail,PROPHET,0.792031144168798,0.7186666666666681,0.7186666666666681,0.13793103448275862,0.7186666666666681,0.792031144168798,0.5964761904761872,0.6702121706903659,0.0,0.0
Bucket3,Odisha,Potato,Retail,PROPHET,0.8460614634883222,0.7533333333333345,0.7533333333333345,0.06896551724137931,0.7533333333333345,0.8460614634883222,0.5605714285714285,0.6592196995273257,0.0,0.0
Bucket3,Puducherry,Potato,Retail,PROPHET,0.838065232146839,0.746666666666668,0.746666666666668,0.10344827586206896,0.746666666666668,0.838065232146839,0.553904761904762,0.651166822935964,0.0,0.0
Bucket3,Punjab,Potato,Retail,PROPHET,0.8460614634883222,0.7533333333333345,0.7533333333333345,0.06896551724137931,0.7533333333333345,0.8460614634883222,0.5605714285714285,0.6592196995273257,0.0,0.0
Bucket3,Rajasthan,Potato,Retail,PROPHET,0.8460614634883222,0.7533333333333345,0.7533333333333345,0.06896551724137931,0.7533333333333345,0.8460614634883222,0.5605714285714285,0.6592196995273257,0.0,0.0
Bucket3,Sikkim,Potato,Retail,PROPHET,0.8460614634883222,0.7533333333333345,0.7533333333333345,0.06896551724137931,0.7533333333333345,0.8460614634883222,0.5605714285714285,0.6592196995273257,0.0,0.0
Bucket3,Tamil Nadu,Potato,Retail,PROPHET,0.8460614634883222,0.7533333333333345,0.7533333333333345,0.06896551724137931,0.7533333333333345,0.8460614634883222,0.5605714285714285,0.6592196995273257,0.0,0.0
Bucket3,Telangana,Potato,Retail,PROPHET,0.8460614634883222,0.7533333333333345,0.7533333333333345,0.06896551724137931,0.7533333333333345,0.8460614634883222,0.5605714285714285,0.6592196995273257,0.0,0.0
Bucket3,Tripura,Potato,Retail,PROPHET,0.8187510814242231,0.7306666666666679,0.7306666666666679,0.13793103448275862,0.7306666666666679,0.8187510814242231,0.608476190476187,0.6992373882810208,0.0,0.0
Bucket3,Uttar Pradesh,Potato,Retail,PROPHET,0.8460614634883222,0.7533333333333345,0.7533333333333345,0.06896551724137931,0.7533333333333345,0.8460614634883222,0.5605714285714285,0.6592196995273257,0.0,0.0
Bucket3,Uttarakhand,Potato,Retail,PROPHET,0.7715655081283346,0.702666666666668,0.702666666666668,0.1724137931034483,0.702666666666668,0.7715655081283346,0.580476190476187,0.649286473885036,0.0,0.0
Bucket3,West Bengal,Potato,Retail,PROPHET,0.8460614634883222,0.7533333333333345,0.7533333333333345,0.06896551724137931,0.7533333333333345,0.8460614634883222,0.5605714285714285,0.6592196995273257,0.0,0.0
Bucket3,Manipur,Potato,Retail,PROPHET,0.6831373702753122,0.6050000000000016,0.6050000000000016,0.41379310344827586,0.6050000000000016,0.6831373702753122,0.5597619047619062,0.6332674688272186,0.0,0.0
Bucket3,Andaman and Nicobar,Potato,Wholesale,PROPHET,47.09155189627958,41.039999999999935,41.039999999999935,0.1724137931034483,41.039999999999935,47.09155189627958,38.432571428571315,44.75659698267259,0.0,0.0
Bucket3,Andhra Pradesh,Potato,Wholesale,PROPHET,57.56225230131279,47.80499999999993,47.80499999999993,0.06896551724137931,47.80499999999993,57.56225230131279,39.03938095238106,49.519334935447105,0.0,0.0
Bucket3,Arunachal pradesh,Potato,Wholesale,PROPHET,57.56225230131279,47.80499999999993,47.80499999999993,0.06896551724137931,47.80499999999993,57.56225230131279,39.03938095238079,49.51933493544681,0.0,0.0
Bucket3,Assam,Potato,Wholesale,PROPHET,57.56225230131279,47.80499999999993,47.80499999999993,0.06896551724137931,47.80499999999993,57.56225230131279,39.03938095238079,49.51933493544681,0.0,0.0
Bucket3,Bihar,Potato,Wholesale,PROPHET,57.56225230131279,47.80499999999993,47.80499999999993,0.06896551724137931,47.80499999999993,57.56225230131279,39.03938095238079,49.51933493544681,0.0,0.0
Bucket3,Chandigarh,Potato,Wholesale,PROPHET,61.482014497466274,50.70199999999989,50.70199999999989,0.20689655172413793,50.70199999999989,61.482014497466274,41.02961904761921,53.09748122060783,0.0,0.0
Bucket3,Chhattisgarh,Potato,Wholesale,PROPHET,57.56225230131279,47.80499999999993,47.80499999999993,0.06896551724137931,47.80499999999993,57.56225230131279,39.03938095238079,49.51933493544681,0.0,0.0
Bucket3,Delhi,Potato,Wholesale,PROPHET,57.56225230131279,47.80499999999993,47.80499999999993,0.06896551724137931,47.80499999999993,57.56225230131279,39.03938095238079,49.51933493544681,0.0,0.0
Bucket3,Goa,Potato,Wholesale,PROPHET,42.3880088389786,35.66266666666661,35.66266666666661,0.3448275862068966,35.66266666666661,42.3880088389786,34.739999999999874,41.61605710188643,0.0,0.0
Bucket3,Gujarat,Potato,Wholesale,PROPHET,57.56225230131279,47.80499999999993,47.80499999999993,0.06896551724137931,47.80499999999993,57.56225230131279,39.03938095238106,49.519334935447105,0.0,0.0
Bucket3,Haryana,Potato,Wholesale,PROPHET,57.56225230131279,47.80499999999993,47.80499999999993,0.06896551724137931,47.80499999999993,57.56225230131279,39.03938095238079,49.51933493544681,0.0,0.0
Bucket3,Himachal Pradesh,Potato,Wholesale,PROPHET,57.56225230131279,47.80499999999993,47.80499999999993,0.06896551724137931,47.80499999999993,57.56225230131279,39.03938095238079,49.51933493544681,0.0,0.0
