bucket,state,commodity,market,state_score,stability,reliability,margin_strength,MAE,RMSE,Directional_Accuracy,rank_in_group
Bucket2,Telangana,Moong Dal,Wholesale,0.18437245400979616,0.947623049690696,0.015101524741285136,-10516.689999999999,65.21847906961084,80.00635767428122,0.4827586206896552,28.0
Bucket2,Tripura,Moong Dal,Wholesale,0.2523621294553086,0.9475944232580521,0.019016676262438623,-10516.689999999999,51.585424823957325,64.98049441316763,0.41379310344827586,10.0
Bucket2,Uttar Pradesh,Moong Dal,Wholesale,0.1815799838508354,0.947623049690696,0.014948513839997398,-10516.689999999999,65.89628217919046,80.33110782975264,0.3448275862068966,34.0
Bucket2,Uttarakhand,Moong Dal,Wholesale,0.20547233186822414,0.9476369545378868,0.016165520991490205,-10516.689999999999,60.860053908959465,74.88867054466255,0.5862068965517241,13.0
Bucket2,West Bengal,Moong Dal,Wholesale,0.18862780303682786,0.947623049690696,0.015334692779923133,-10516.689999999999,64.21160967171411,78.64956808067548,0.5517241379310345,18.0
Bucket2,Mizoram,Moong Dal,Wholesale,0.30030143129939996,0.9479013806625801,0.019609145048724835,-10516.689999999999,49.9966139530917,60.17707837642046,0.3793103448275862,4.0
Bucket2,DNH and DD,Moong Dal,Wholesale,0.28882052262703034,0.9484595847252777,0.015280630394978078,-10516.689999999999,64.4423262752724,79.06171733900483,0.5172413793103449,5.0
Bucket2,Andaman and Nicobar,Masoor Dal,Retail,0.16491759916085189,0.984677220275176,0.3615448422746335,-8047.1,1.7659086317165296,1.8692754095975606,0.5172413793103449,30.0
Bucket2,Andhra Pradesh,Masoor Dal,Retail,0.18924616388144772,0.9847959467555238,0.341939811991955,-8047.1,1.924491284517427,2.0300550921823755,0.4827586206896552,26.0
Bucket2,Arunachal pradesh,Masoor Dal,Retail,0.1805273545906147,0.9847915189427388,0.3405983011552913,-8047.1,1.9360099466381755,2.0433766589224023,0.2413793103448276,29.0
Bucket2,Assam,Masoor Dal,Retail,0.08545007852950678,0.9846568116833261,0.3449389524361673,-8047.1,1.8990637123972107,2.004616493166065,0.5862068965517241,33.0
Bucket2,Bihar,Masoor Dal,Retail,0.19204115621653403,0.9847953846739125,0.34280479814387266,-8047.1,1.9171120282286926,2.022549778508257,0.4482758620689655,23.0
Bucket2,Chandigarh,Masoor Dal,Retail,0.13436480651575308,0.984736930844623,0.34033173987510057,-8047.1,1.9383095457596553,2.052598337192825,0.4827586206896552,31.0
Bucket2,Chhattisgarh,Masoor Dal,Retail,0.19716781867746686,0.9847953846739125,0.34416508280626884,-8047.1,1.9055823787996,2.0135674833044748,0.4827586206896552,10.0
Bucket2,Delhi,Masoor Dal,Retail,0.1886139628887035,0.9847953846739125,0.3418954426802664,-8047.1,1.924870808924995,2.028153721539957,0.5172413793103449,27.0
Bucket2,DNH and DD,Masoor Dal,Retail,0.3184163193221743,0.9848136015433027,0.3723380219598546,-8047.1,1.6857316229386308,1.8064319227241366,0.4482758620689655,5.0
Bucket2,Goa,Masoor Dal,Retail,0.6999991689825852,0.9850626829126079,0.4189125006958237,-8047.1,1.3871333472717475,1.5117001134230683,0.27586206896551724,1.0
Bucket2,Gujarat,Masoor Dal,Retail,0.19433320447499183,0.9847953846739125,0.34341295951888245,-8047.1,1.9119460179982384,2.0175353483163354,0.3793103448275862,14.0
Bucket2,Haryana,Masoor Dal,Retail,0.19207748416279977,0.9847953846739125,0.3428144372313878,-8047.1,1.9170300063093166,2.02035431906885,0.4827586206896552,22.0
Bucket2,Himachal Pradesh,Masoor Dal,Retail,0.19491017027968216,0.9847953846739125,0.3435660489295523,-8047.1,1.91064848554069,2.017212893953384,0.3793103448275862,13.0
Bucket2,Jammu and Kashmir,Masoor Dal,Retail,0.07954663682196217,0.9845791533263748,0.36041843640677107,-8047.1,1.7745528502082288,1.8920248961568529,0.4827586206896552,34.0
Bucket2,Jharkhand,Masoor Dal,Retail,0.19226251934038244,0.9847953846739125,0.342863533600807,-8047.1,1.9166123019786971,2.02221371792582,0.41379310344827586,21.0
Bucket2,Karnataka,Masoor Dal,Retail,0.19582281941076715,0.9847953846739125,0.3438082069855243,-8047.1,1.9085983978331966,2.0132789765110015,0.3793103448275862,12.0
Bucket2,Kerala,Masoor Dal,Retail,0.34715649099215495,0.9847485543451945,0.39424155278002176,-8047.1,1.5365159835345372,1.6658390317841527,0.3448275862068966,4.0
Bucket2,Madhya Pradesh,Masoor Dal,Retail,0.19104261455619376,0.9847953846739125,0.3425398497655319,-8047.1,1.9193683616212789,2.024215120135712,0.4827586206896552,24.0
Bucket2,Maharashtra,Masoor Dal,Retail,0.1930194342888336,0.9847953846739125,0.3430643698764469,-8047.1,1.9149048627817156,2.0211316219094297,0.2413793103448276,19.0
Bucket2,Meghalaya,Masoor Dal,Retail,0.18373253537528755,0.9847953846739125,0.3406002275129526,-8047.1,1.935993341231609,2.0401175069905606,0.4482758620689655,28.0
Bucket2,Mizoram,Masoor Dal,Retail,0.19621755696681942,0.9847451520384363,0.3549389217812875,-8047.1,1.8173861434565286,1.9320124028950147,0.3448275862068966,11.0
Bucket2,Nagaland,Masoor Dal,Retail,0.2678746469212285,0.9849029672890318,0.33931190348429235,-8047.1,1.9471409335519898,2.0961708028346235,0.3103448275862069,7.0
Bucket2,Odisha,Masoor Dal,Retail,0.1936239695634642,0.9847954125073287,0.34321866505451876,-8047.1,1.913594456878254,2.0202264602838285,0.3448275862068966,16.0
Bucket2,Puducherry,Masoor Dal,Retail,0.3964057778109658,0.9850013512211533,0.35182064951112213,-8047.1,1.8423573243627562,1.954746843787904,0.4827586206896552,3.0
Bucket2,Punjab,Masoor Dal,Retail,0.19320819893850866,0.9847954125073287,0.3431083464196346,-8047.1,1.9145312564823527,2.021094063362955,0.3448275862068966,17.0
Bucket2,Rajasthan,Masoor Dal,Retail,0.1930753367522885,0.9847954125073287,0.34307309338795855,-8047.1,1.9148307438647383,2.0192678780514552,0.5517241379310345,18.0
Bucket2,Sikkim,Masoor Dal,Retail,0.10672960318817344,0.9845963687455331,0.3638522828293798,-8047.1,1.7483680801005916,1.8643582006049233,0.41379310344827586,32.0
Bucket2,Tamil Nadu,Masoor Dal,Retail,0.19420912982844293,0.9847954125073287,0.34337392874499184,-8047.1,1.91227701431769,2.01808797722075,0.5517241379310345,15.0
Bucket2,Telangana,Masoor Dal,Retail,0.19251618105821933,0.9847954125073287,0.3429247296288209,-8047.1,1.9160918230726385,2.021874221249506,0.41379310344827586,20.0
Bucket2,Tripura,Masoor Dal,Retail,0.28753297208586126,0.984926141178765,0.33944132274074285,-8047.1,1.9460172731054792,2.0486016349666225,0.3448275862068966,6.0
Bucket2,Uttar Pradesh,Masoor Dal,Retail,0.19812944125666154,0.9847954125073287,0.3444141258611975,-8047.1,1.9034813757987687,2.0116304258185442,0.41379310344827586,9.0
Bucket2,Uttarakhand,Masoor Dal,Retail,0.26251942472080747,0.9848690262391582,0.34534097584306916,-8047.1,1.8956888117858994,1.9830939533107075,0.3448275862068966,8.0
Bucket2,West Bengal,Masoor Dal,Retail,0.1908928892778786,0.9847954125073287,0.3424940129728643,-8047.1,1.919759067669395,2.0239437391758583,0.4482758620689655,25.0
Bucket2,Manipur,Masoor Dal,Retail,0.696568883561653,0.9849010368321978,0.3738827628446192,0.0,1.674635204874601,1.8493946187357235,0.20689655172413793,2.0
Bucket2,Andaman and Nicobar,Masoor Dal,Wholesale,0.420458616476181,0.9843890886064851,0.010006770043582617,-8047.1,98.93234536665547,108.24827413124747,0.3793103448275862,7.0
Bucket2,Andhra Pradesh,Masoor Dal,Wholesale,0.3324631443154932,0.9844091456513019,0.008848953809703066,-8047.1,112.0077093298282,122.6615172613609,0.41379310344827586,29.0
Bucket2,Arunachal pradesh,Masoor Dal,Wholesale,0.29909756327120507,0.98438684181273,0.008584194984962601,-8047.1,115.49316001695607,126.7878006832611,0.4827586206896552,32.0
Bucket2,Assam,Masoor Dal,Wholesale,0.30196370108649495,0.9843021724490533,0.009111399225466287,-8047.1,108.75262692968256,118.65063977530761,0.6206896551724138,31.0
Bucket2,Bihar,Masoor Dal,Wholesale,0.3546969248678261,0.9844140898036792,0.009083167335646848,-8047.1,109.09375507985024,119.54597626174628,0.3448275862068966,25.0
Bucket2,Chandigarh,Masoor Dal,Wholesale,0.32190368737702296,0.9843557606242731,0.009035069169415988,-8047.1,109.67983888657251,119.38043369306918,0.5517241379310345,30.0
Bucket2,Chhattisgarh,Masoor Dal,Wholesale,0.36626248194817285,0.9844140898036792,0.009219984446752566,-8047.1,107.46005280976551,118.19347850553666,0.3103448275862069,12.0
Bucket2,Delhi,Masoor Dal,Wholesale,0.3535972485540271,0.984409435039394,0.009097277970462512,-8047.1,108.92299050846299,119.2710326567836,0.4482758620689655,26.0
Bucket2,Goa,Masoor Dal,Wholesale,0.6949456827060019,0.984618627494448,0.011916536515134014,-8047.1,82.91700044136138,93.68223195847379,0.3448275862068966,1.0
Bucket2,Gujarat,Masoor Dal,Wholesale,0.3525794467423063,0.9844106496281891,0.009078161267779718,-8047.1,109.15446526040553,119.76342687853064,0.3793103448275862,27.0
Bucket2,Haryana,Masoor Dal,Wholesale,0.3606193949876937,0.9844140898036792,0.009153228401169333,-8047.1,108.25107035155476,118.4644141235488,0.5517241379310345,17.0
Bucket2,Himachal Pradesh,Masoor Dal,Wholesale,0.3645422506051617,0.9844140898036792,0.009199634620008446,-8047.1,107.69996921672113,118.18925200776827,0.41379310344827586,16.0
Bucket2,Jammu and Kashmir,Masoor Dal,Wholesale,0.2089272908242483,0.9842041797731477,0.008581728729279321,-8047.1,115.52663834364503,127.70898778611257,0.3448275862068966,34.0
Bucket2,Jharkhand,Masoor Dal,Wholesale,0.35536325293360604,0.9844140898036792,0.009091049799100649,-8047.1,108.99829745723395,119.4604580391672,0.3793103448275862,24.0
Bucket2,Karnataka,Masoor Dal,Wholesale,0.36505878034643624,0.9844140898036792,0.009205745013698124,-8047.1,107.62781866236818,117.9947501174632,0.41379310344827586,15.0
Bucket2,Kerala,Masoor Dal,Wholesale,0.34284657404261837,0.9843981141677073,0.009036058078196813,-8047.1,109.66772605334499,120.01008294154,0.41379310344827586,28.0
Bucket2,Madhya Pradesh,Masoor Dal,Wholesale,0.3571198792344179,0.9844140898036792,0.00911183016740455,-8047.1,108.74743620411924,119.09670649777506,0.5517241379310345,23.0
Bucket2,Maharashtra,Masoor Dal,Wholesale,0.3587058035181291,0.9844140898036792,0.009130591181458814,-8047.1,108.52193347903545,119.05977707013008,0.2413793103448276,21.0
Bucket2,Manipur,Masoor Dal,Wholesale,0.4845610032362999,0.9838167137336746,0.010550928410754142,0.0,93.77838926295242,110.75886837594568,0.2413793103448276,4.0
Bucket2,Meghalaya,Masoor Dal,Wholesale,0.3602125171101831,0.9844140898036792,0.009148415156516517,-8047.1,108.308550485675,118.68696822847164,0.3793103448275862,18.0
Bucket2,Nagaland,Masoor Dal,Wholesale,0.36589979566624037,0.9845596513862546,0.008367626464280882,-8047.1,118.5082027464691,130.47592247296453,0.3793103448275862,13.0
